x,y,z,density,r,g,b
0.26001954,-0.14271748,-0.06451619,54.491615,0.36210123,0.3504232,0.3046061
0.26001954,-0.13880742,-0.09970677,50.00432,0.240743,0.25240073,0.25878906
0.26001954,-0.13880742,-0.095796704,143.84695,0.24969482,0.26660156,0.26505533
0.26001954,-0.13489735,-0.11143696,81.3237,0.324056,0.3449707,0.32999673
0.26001954,-0.13098729,-0.13098729,104.83039,0.29675293,0.3236084,0.32413736
0.26001954,-0.13098729,-0.12707722,88.27605,0.27001953,0.28755698,0.28279623
0.26001954,-0.12707722,-0.15053761,134.60489,0.29484048,0.3149414,0.30924478
0.26001954,-0.12707722,-0.14662755,699.79065,0.29467773,0.3277588,0.33068848
0.26001954,-0.12316716,-0.15835774,319.13846,0.3334147,0.36547852,0.36401367
0.26001954,-0.11534703,-0.20527864,317.89426,0.3565267,0.35058594,0.32291666
0.26001954,-0.11534703,-0.20136857,78.82163,0.35180664,0.3626709,0.34802246
0.26001954,-0.11534703,-0.1974585,69.28866,0.31677246,0.3280436,0.3186442
0.26001954,-0.11534703,-0.19354844,62.842087,0.29805502,0.3067627,0.29781088
0.26001954,-0.11143696,-0.2091887,2348.9385,0.3494873,0.3363851,0.32092285
0.26001954,-0.1075269,-0.2091887,530.2971,0.33280435,0.32702637,0.30904135
0.26001954,-0.10361683,-0.2091887,397.17422,0.28507486,0.2526245,0.2319336
0.26001954,-0.09970677,-0.2091887,877.7342,0.23091634,0.17600505,0.15571086
0.26001954,-0.095796704,-0.2091887,477.2158,0.2849121,0.2160848,0.19150798
0.26001954,-0.095796704,-0.12707722,78.82163,0.14573161,0.13855998,0.13863118
0.26001954,-0.09188664,-0.2091887,71.20941,0.30448404,0.22810872,0.17779541
0.26001954,-0.09188664,-0.17008793,51.49096,0.13841756,0.13202922,0.1351115
0.26001954,-0.09188664,-0.12707722,168.17415,0.020084381,0.020146688,0.024602255
0.26001954,-0.087976575,-0.20136857,69.8321,0.501709,0.34403482,0.28184
0.26001954,-0.087976575,-0.18181813,78.208244,0.2849528,0.2175293,0.18933105
0.26001954,-0.087976575,-0.08406651,54.173264,0.0076465607,0.006679535,0.0074310303
0.26001954,-0.080156446,-0.12707722,122.08134,0.0030703545,0.0037504833,0.007135073
0.26001954,-0.072336316,-0.12316716,79.130135,0.20235188,0.2345581,0.31604004
0.26001954,-0.052785873,-0.08406651,65.60118,0.37365723,0.2980143,0.064844765
0.26001954,-0.04887581,-0.08406651,88.9684,0.35656738,0.28320312,0.060109455
0.26001954,-0.037145615,-0.072336316,79.43984,0.28894043,0.30814615,0.35416666
0.26001954,-0.02541542,-0.12707722,55.675,0.109558105,0.1272176,0.17407227
0.26001954,-0.009775162,-0.009775162,64.83691,0.3907064,0.30904135,0.10321045
0.2639296,-0.14662755,-0.04105568,118.32529,0.28096518,0.28527832,0.27396646
0.2639296,-0.14662755,-0.037145615,123.03884,0.25567627,0.2604777,0.2617391
0.2639296,-0.14662755,-0.03323555,68.21444,0.22983806,0.22751872,0.2162679
0.2639296,-0.14662755,-0.021505356,205.24796,0.31819662,0.3285319,0.30745444
0.2639296,-0.14662755,-0.0019550323,81.64199,0.47517905,0.4914144,0.46146646
0.2639296,-0.14271748,-0.087976575,145.54259,0.32409668,0.33577475,0.31099448
0.2639296,-0.14271748,-0.08406651,198.93314,0.36735025,0.3828125,0.34464517
0.2639296,-0.14271748,-0.07624638,62.842087,0.3893229,0.3803304,0.32918295
0.2639296,-0.13880742,-0.09970677,73.18341,0.2745768,0.29484048,0.29463705
0.2639296,-0.13098729,-0.13880742,63.582844,0.23508708,0.25915527,0.2745565
0.2639296,-0.13098729,-0.13489735,160.47289,0.26534018,0.296875,0.3072103
0.2639296,-0.13098729,-0.13098729,172.16228,0.28971353,0.30932617,0.30566406
0.2639296,-0.13098729,-0.12707722,259.4577,0.28198242,0.29048666,0.27500406
0.2639296,-0.12707722,-0.15053761,61.86781,0.31734213,0.3317871,0.31958008
0.2639296,-0.12707722,-0.14662755,288.31757,0.29805502,0.32287598,0.32027182
0.2639296,-0.12707722,-0.072336316,58.119427,0.2562256,0.19917805,0.16019695
0.2639296,-0.11925709,-0.16617787,174.19167,0.33138022,0.33642578,0.31677246
0.2639296,-0.11534703,-0.20527864,448.30273,0.34891763,0.34309897,0.31880698
0.2639296,-0.11534703,-0.20136857,130.97415,0.3244629,0.33439127,0.32202148
0.2639296,-0.11534703,-0.1974585,85.22651,0.28645834,0.28788248,0.27482095
0.2639296,-0.11534703,-0.173998,215.098,0.28393555,0.2508545,0.21807861
0.2639296,-0.11534703,-0.17008793,281.63867,0.34814453,0.35302734,0.32930502
0.2639296,-0.11534703,-0.052785873,52.097916,0.24049886,0.24696858,0.2417806
0.2639296,-0.11143696,-0.2091887,3027.9014,0.34493002,0.3322754,0.31770834
0.2639296,-0.1075269,-0.2091887,765.57336,0.32710776,0.3206787,0.3009847
0.2639296,-0.10361683,-0.2091887,513.9816,0.2844645,0.2432658,0.22167969
0.2639296,-0.09970677,-0.2091887,642.164,0.24989827,0.18917847,0.16619873
0.2639296,-0.095796704,-0.2091887,596.2291,0.36138916,0.25634766,0.2144165
0.2639296,-0.095796704,-0.13098729,92.87458,0.17401123,0.17154948,0.17270915
0.2639296,-0.09188664,-0.2091887,71.48811,0.45613608,0.31732178,0.25594077
0.2639296,-0.09188664,-0.17008793,85.89495,0.15946452,0.1449585,0.14052327
0.2639296,-0.09188664,-0.13098729,100.8144,0.06227112,0.059010822,0.061431885
0.2639296,-0.09188664,-0.02541542,85.22651,0.27469888,0.25882974,0.24357097
0.2639296,-0.087976575,-0.20527864,65.85794,0.5286458,0.38492838,0.3293457
0.2639296,-0.087976575,-0.1974585,61.62661,0.54260254,0.37357584,0.30407715
0.2639296,-0.087976575,-0.17790806,50.89107,0.3190918,0.27471924,0.24625652
0.2639296,-0.087976575,-0.08406651,53.85677,0.02744039,0.02314504,0.022491455
0.2639296,-0.029325485,-0.044965744,114.68481,0.3103434,0.24412028,0.047139484
0.2639296,-0.029325485,-0.04105568,434.50992,0.3067627,0.2573649,0.09952799
0.2639296,-0.029325485,-0.037145615,220.19891,0.30013022,0.23447673,0.044102985
0.2639296,-0.029325485,-0.03323555,166.86539,0.35253906,0.26487222,0.046147663
0.2639296,-0.02541542,-0.12707722,50.00432,0.116994224,0.13941447,0.19112141
0.2639296,-0.02541542,-0.06451619,80.0629,0.37626138,0.2981771,0.0675354
0.2639296,-0.02541542,-0.029325485,67.948494,0.33138022,0.25050864,0.043314617
0.2639296,-0.02541542,-0.02541542,66.634254,0.39937338,0.27612305,0.03897349
0.2639296,-0.02541542,-0.0019550323,66.89505,0.3955892,0.2936605,0.05696106
0.2639296,-0.017595291,-0.005865097,51.49096,0.35587564,0.26062012,0.058980305
0.2639296,-0.0019550323,-0.009775162,88.9684,0.36149088,0.29097494,0.06982422
0.26783967,-0.14662755,-0.044965744,50.990566,0.26586914,0.2820638,0.28515625
0.26783967,-0.14662755,-0.04105568,62.842087,0.2915446,0.30403647,0.29703775
0.26783967,-0.14662755,-0.037145615,122.55914,0.29675293,0.30826822,0.2935791
0.26783967,-0.14662755,-0.03323555,78.82163,0.23492432,0.24320476,0.23575847
0.26783967,-0.14662755,-0.029325485,54.81184,0.27347818,0.2894287,0.28719077
0.26783967,-0.14662755,-0.02541542,112.02814,0.3133545,0.31892905,0.28999838
0.26783967,-0.14662755,-0.021505356,51.29022,0.3387858,0.35249838,0.33296713
0.26783967,-0.14271748,-0.09188664,56.995296,0.3141276,0.3276774,0.31844077
0.26783967,-0.14271748,-0.087976575,59.73056,0.32348633,0.3396403,0.32796225
0.26783967,-0.14271748,-0.08406651,162.99997,0.3786621,0.3934733,0.36116537
0.26783967,-0.14271748,-0.080156446,78.208244,0.41088867,0.41809082,0.37190756
0.26783967,-0.14271748,-0.07624638,62.597084,0.3849691,0.38883463,0.34761557
0.26783967,-0.13880742,-0.09970677,52.506527,0.28845215,0.29720053,0.29128012
0.26783967,-0.13489735,-0.11143696,131.48677,0.39009604,0.40771484,0.37858072
0.26783967,-0.13098729,-0.13880742,74.9189,0.26098633,0.29032388,0.29561362
0.26783967,-0.13098729,-0.13489735,177.62729,0.25065103,0.27848306,0.2932129
0.26783967,-0.12707722,-0.15053761,111.59138,0.348348,0.36722818,0.35481772
0.26783967,-0.12707722,-0.14662755,113.34869,0.31095377,0.33353677,0.3282064
0.26783967,-0.11925709,-0.16617787,87.58907,0.37361655,0.36657715,0.33162436
0.26783967,-0.11534703,-0.20527864,473.50204,0.36083984,0.35135904,0.32226562
0.26783967,-0.11534703,-0.20136857,131.48677,0.3215332,0.3248291,0.3104248
0.26783967,-0.11534703,-0.18572831,107.736404,0.3618571,0.34655762,0.30810547
0.26783967,-0.11534703,-0.17008793,109.86131,0.31555176,0.29484048,0.2600708
0.26783967,-0.11534703,-0.06451619,161.73149,0.24082439,0.25724283,0.2563273
0.26783967,-0.1075269,-0.2091887,990.7255,0.33687338,0.3313395,0.31254068
0.26783967,-0.10361683,-0.2091887,686.2555,0.30623373,0.26826987,0.24121094
0.26783967,-0.09970677,-0.2091887,1181.1204,0.26019287,0.18823242,0.15814209
0.26783967,-0.095796704,-0.2091887,506.01306,0.35121664,0.24582927,0.20133464
0.26783967,-0.095796704,-0.11534703,86.90745,0.19974773,0.20780437,0.21695964
0.26783967,-0.09188664,-0.2091887,71.767914,0.48547363,0.3449707,0.2827352
0.26783967,-0.09188664,-0.19354844,84.23359,0.37154135,0.2508138,0.19966634
0.26783967,-0.09188664,-0.173998,128.94359,0.1615804,0.13271077,0.11182658
0.26783967,-0.087976575,-0.20136857,54.491615,0.53723145,0.39245605,0.33650717
0.26783967,-0.087976575,-0.1974585,76.396545,0.51379395,0.36116537,0.29250082
0.26783967,-0.087976575,-0.18181813,79.750755,0.33211264,0.26694742,0.23956299
0.26783967,-0.087976575,-0.12316716,209.2961,0.020741781,0.022857666,0.03283437
0.26783967,-0.087976575,-0.11925709,86.90745,0.012458801,0.014122009,0.021860758
0.26783967,-0.08406651,-0.13489735,78.208244,0.0032672882,0.0032399495,0.004201889
0.26783967,-0.07624638,-0.087976575,71.20941,0.00020029147,0.00019544363,0.00029448667
0.26783967,-0.07624638,-0.08406651,50.990566,0.009218852,0.009585698,0.012829463
0.26783967,-0.072336316,-0.12316716,63.582844,0.11203003,0.1358134,0.2042033
0.26783967,-0.072336316,-0.09188664,80.690834,0.0123507185,0.012001674,0.014132182
0.26783967,-0.06842625,-0.11925709,255.43521,0.21575928,0.2464803,0.32177734
0.26783967,-0.06451619,-0.11925709,106.06611,0.19771321,0.22998047,0.3100179
0.26783967,-0.052785873,-0.08406651,109.00637,0.40482584,0.33158365,0.07489014
0.26783967,-0.04887581,-0.08406651,68.74945,0.3951416,0.32902017,0.07609049
0.26783967,-0.04105568,-0.12707722,59.73056,0.26826987,0.3075358,0.40323892
0.26783967,-0.037145615,-0.087976575,88.9684,0.40974936,0.34777832,0.0958608
0.26783967,-0.029325485,-0.03323555,378.98627,0.4169922,0.33337402,0.08111572
0.26783967,-0.029325485,-0.029325485,56.995296,0.39038086,0.32348633,0.08277384
0.26783967,-0.029325485,-0.021505356,69.55985,0.44950357,0.38378906,0.12515259
0.26783967,-0.02541542,-0.021505356,103.609085,0.41019693,0.32906088,0.06832886
0.26783967,-0.021505356,-0.12707722,65.090675,0.14226277,0.16603597,0.23083496
0.26783967,-0.021505356,-0.087976575,66.634254,0.38126627,0.31713867,0.11671957
0.26783967,-0.021505356,-0.06451619,71.767914,0.4292399,0.34720865,0.08376058
0.26783967,-0.021505356,-0.060606003,187.61183,0.36743164,0.3080648,0.089904785
0.26783967,-0.021505356,-0.056695938,104.83039,0.3736979,0.30948892,0.08963013
0.26783967,-0.013685226,-0.029325485,60.908638,0.4058838,0.3157959,0.071268715
0.26783967,-0.009775162,-0.12316716,63.582844,0.21632893,0.24397786,0.31229654
0.26783967,-0.005865097,-0.12707722,50.200027,0.05170695,0.060084026,0.08922831
0.26783967,-0.005865097,-0.037145615,80.37625,0.3754476,0.29760742,0.08457947
0.26783967,-0.0019550323,-0.13880742,51.996265,0.022963205,0.028175354,0.048136394
0.27174973,-0.14662755,-0.037145615,59.034676,0.25933838,0.2718099,0.2625936
0.27174973,-0.14662755,-0.03323555,120.18864,0.2705892,0.28710938,0.28173828
0.27174973,-0.14662755,-0.029325485,103.20515,0.3058268,0.32303873,0.31555176
0.27174973,-0.14662755,-0.02541542,70.37979,0.3872477,0.40775552,0.37569174
0.27174973,-0.14271748,-0.087976575,88.621544,0.35103354,0.36031088,0.32995605
0.27174973,-0.14271748,-0.08406651,82.60437,0.3778483,0.38765463,0.35209146
0.27174973,-0.14271748,-0.06451619,104.0146,0.34708658,0.34920248,0.31490073
0.27174973,-0.14271748,-0.060606003,124.00384,0.34370932,0.3428955,0.30810547
0.27174973,-0.13880742,-0.09970677,106.06611,0.31376138,0.31201172,0.28529868
0.27174973,-0.13489735,-0.12707722,87.931885,0.37524414,0.40795898,0.38907877
0.27174973,-0.13489735,-0.12316716,165.56685,0.3615316,0.38606772,0.36889648
0.27174973,-0.13098729,-0.13880742,54.59815,0.27187094,0.29756674,0.29581705
0.27174973,-0.13098729,-0.13489735,109.00637,0.2746582,0.30529785,0.30973306
0.27174973,-0.12707722,-0.15053761,133.55739,0.33475748,0.35734048,0.34753418
0.27174973,-0.12707722,-0.14662755,182.55132,0.30932617,0.33321127,0.3284912
0.27174973,-0.12707722,-0.14271748,106.89799,0.30314127,0.32088217,0.31461588
0.27174973,-0.11534703,-0.20527864,279.44696,0.35388184,0.33980307,0.31009927
0.27174973,-0.11534703,-0.20136857,87.931885,0.32124838,0.3219808,0.307902
0.27174973,-0.11534703,-0.1974585,96.57429,0.28015137,0.28426108,0.2738037
0.27174973,-0.11534703,-0.18963838,81.00665,0.36116537,0.31481934,0.27146402
0.27174973,-0.10361683,-0.2091887,1267.1572,0.3047689,0.2655436,0.23730469
0.27174973,-0.09970677,-0.2091887,881.1695,0.2537028,0.17975871,0.15141805
0.27174973,-0.095796704,-0.2091887,573.3879,0.34788004,0.23669434,0.19188435
0.27174973,-0.09188664,-0.2091887,66.89505,0.50472003,0.35717773,0.289917
0.27174973,-0.09188664,-0.20136857,56.33128,0.18065389,0.13112386,0.10649618
0.27174973,-0.09188664,-0.17790806,68.48142,0.1441447,0.12224325,0.106547035
0.27174973,-0.09188664,-0.173998,57.89284,0.13490804,0.117380776,0.106658936
0.27174973,-0.08406651,-0.12316716,83.9052,0.01604716,0.018732706,0.030100504
0.27174973,-0.08406651,-0.11925709,261.49268,0.016629538,0.01826477,0.026438395
0.27174973,-0.08406651,-0.11534703,92.151825,0.0025703113,0.0030080478,0.0053710938
0.27174973,-0.08406651,-0.11143696,86.23113,0.003291766,0.0035037994,0.0051959357
0.27174973,-0.08406651,-0.1075269,57.218372,0.0076999664,0.008184433,0.011615117
0.27174973,-0.08406651,-0.10361683,73.75739,0.009478251,0.010184606,0.014595668
0.27174973,-0.08406651,-0.09970677,124.97642,0.014809926,0.0159022,0.022221884
0.27174973,-0.08406651,-0.09188664,165.56685,0.042004902,0.039082844,0.040326435
0.27174973,-0.08406651,-0.087976575,253.44739,0.021614075,0.021348318,0.025306702
0.27174973,-0.080156446,-0.13489735,176.245,0.013899486,0.014339447,0.018741608
0.27174973,-0.07624638,-0.13489735,88.27605,0.0051759086,0.0054190955,0.0075674057
0.27174973,-0.07624638,-0.13098729,62.842087,0.0037250519,0.00425752,0.0070679984
0.27174973,-0.072336316,-0.087976575,73.75739,0.002442201,0.0024700165,0.0033392906
0.27174973,-0.052785873,-0.08406651,86.23113,0.41878256,0.34891763,0.085606895
0.27174973,-0.04887581,-0.08406651,113.34869,0.43819174,0.36299643,0.08516947
0.27174973,-0.044965744,-0.08406651,104.83039,0.45914713,0.37280273,0.086756386
0.27174973,-0.03323555,-0.07624638,64.332344,0.42342123,0.35888672,0.09764608
0.27174973,-0.03323555,-0.06842625,73.18341,0.3474528,0.2889811,0.07134501
0.27174973,-0.03323555,-0.06451619,133.55739,0.40319824,0.34602866,0.111816406
0.27174973,-0.03323555,-0.060606003,129.9549,0.36702475,0.32084146,0.13946533
0.27174973,-0.03323555,-0.056695938,60.19903,0.3679606,0.32466635,0.13746135
0.27174973,-0.021505356,-0.12707722,53.542126,0.16196696,0.18579102,0.24951172
0.27174973,-0.005865097,-0.13098729,136.72461,0.048736572,0.054957073,0.077952065
0.27174973,-0.0019550323,-0.14662755,60.908638,0.051386517,0.05736796,0.07976786
0.2756598,-0.14662755,-0.03323555,51.996265,0.25272623,0.26635742,0.25400797
0.2756598,-0.14662755,-0.029325485,96.57429,0.2952067,0.3198649,0.3129069
0.2756598,-0.14662755,-0.02541542,52.91834,0.4724528,0.50130206,0.46492514
0.2756598,-0.14271748,-0.06451619,67.68359,0.28226724,0.3062744,0.29923502
0.2756598,-0.14271748,-0.060606003,92.151825,0.2998047,0.31420898,0.2993978
0.2756598,-0.14271748,-0.056695938,68.74945,0.3404541,0.36271158,0.3433024
0.2756598,-0.14271748,-0.04887581,71.20941,0.35933432,0.37593588,0.3527018
0.2756598,-0.14271748,-0.044965744,137.79695,0.3433838,0.34611002,0.31563315
0.2756598,-0.14271748,-0.04105568,201.2781,0.31913248,0.32779947,0.30485025
0.2756598,-0.14271748,-0.017595291,314.19067,0.39253744,0.40983072,0.3795166
0.2756598,-0.14271748,-0.013685226,377.50876,0.42740884,0.44197592,0.39697266
0.2756598,-0.14271748,-0.009775162,125.46555,0.444458,0.4565023,0.41141763
0.2756598,-0.13880742,-0.09970677,74.62682,0.29097494,0.2924398,0.28727213
0.2756598,-0.13489735,-0.12707722,67.948494,0.38069662,0.4091797,0.38789877
0.2756598,-0.13489735,-0.12316716,246.61108,0.33093262,0.36295572,0.35668945
0.2756598,-0.13489735,-0.11925709,457.1447,0.3886312,0.4013265,0.36442056
0.2756598,-0.13489735,-0.11143696,70.65526,0.40734863,0.4028727,0.34895834
0.2756598,-0.13098729,-0.13880742,59.034676,0.33268228,0.35461426,0.3285726
0.2756598,-0.13098729,-0.13489735,150.75032,0.32796225,0.3565267,0.33951822
0.2756598,-0.12707722,-0.15053761,77.59962,0.34765625,0.3647461,0.34639487
0.2756598,-0.12707722,-0.14662755,311.7456,0.31807455,0.33544922,0.32515463
0.2756598,-0.11534703,-0.20527864,289.44598,0.3667399,0.3502604,0.31713867
0.2756598,-0.11534703,-0.20136857,121.605385,0.3355306,0.33211264,0.3108724
0.2756598,-0.11534703,-0.1974585,89.66619,0.23604329,0.23828125,0.22884114
0.2756598,-0.11534703,-0.19354844,88.9684,0.33418784,0.3384603,0.31689453
0.2756598,-0.11534703,-0.18963838,243.73796,0.37194824,0.35632324,0.31575522
0.2756598,-0.11143696,-0.2091887,2549.7485,0.3400879,0.32751465,0.30977377
0.2756598,-0.1075269,-0.2091887,753.7043,0.32788086,0.32421875,0.3050537
0.2756598,-0.1075269,-0.15444767,60.19903,0.33894858,0.3577067,0.34313965
0.2756598,-0.09970677,-0.12316716,51.29022,0.2607015,0.28995767,0.30859375
0.2756598,-0.09970677,-0.08406651,81.64199,0.29219565,0.28816733,0.26686606
0.2756598,-0.095796704,-0.2091887,502.07526,0.34525552,0.236674,0.19087727
0.2756598,-0.09188664,-0.2091887,70.37979,0.55338544,0.40987143,0.34924316
0.2756598,-0.09188664,-0.20527864,80.690834,0.5037842,0.356486,0.29211426
0.2756598,-0.09188664,-0.20136857,112.4666,0.4321696,0.3002726,0.24418132
0.2756598,-0.09188664,-0.1974585,77.29709,0.46512857,0.3122762,0.24452718
0.2756598,-0.09188664,-0.19354844,85.560074,0.44787598,0.30255127,0.24019368
0.2756598,-0.09188664,-0.17790806,59.964336,0.2162679,0.1687622,0.13921101
0.2756598,-0.09188664,-0.173998,102.402,0.16849773,0.14220174,0.12515259
0.2756598,-0.09188664,-0.15053761,57.667137,0.38102213,0.41072592,0.42342123
0.2756598,-0.08406651,-0.13489735,136.72461,0.06590271,0.06775411,0.080815636
0.2756598,-0.08406651,-0.13098729,121.131294,0.07619222,0.07410685,0.079549156
0.2756598,-0.08406651,-0.12707722,92.87458,0.05637105,0.053833008,0.057062786
0.2756598,-0.080156446,-0.13098729,50.89107,0.0057379403,0.006426493,0.010124207
0.2756598,-0.080156446,-0.11534703,164.27838,0.00905927,0.010334651,0.016450247
0.2756598,-0.080156446,-0.11143696,151.34033,0.009208043,0.010196686,0.015388489
0.2756598,-0.080156446,-0.1075269,121.605385,0.014606476,0.01638031,0.02467219
0.2756598,-0.080156446,-0.10361683,215.098,0.00990804,0.010325114,0.013999939
0.2756598,-0.080156446,-0.09970677,113.79232,0.012891133,0.013312022,0.01749166
0.2756598,-0.080156446,-0.095796704,66.37447,0.019193014,0.020401001,0.027590433
0.2756598,-0.07624638,-0.13489735,153.1243,0.009917577,0.010643641,0.015204747
0.2756598,-0.07624638,-0.12707722,61.38635,0.012499492,0.013523102,0.019327799
0.2756598,-0.06451619,-0.12707722,119.25333,0.005091667,0.0062122345,0.011490504
0.2756598,-0.056695938,-0.087976575,70.65526,0.36409506,0.29138184,0.066197716
0.2756598,-0.052785873,-0.12316716,75.21213,0.22644043,0.26041666,0.3445638
0.2756598,-0.052785873,-0.08406651,100.029854,0.4226888,0.34248862,0.07924906
